sentences 	 labels
MS. HUTCHINS IStalent-bodied AND CHARMINGenough TO MAKE US CARE ABOUT ZElda 's ultimate fate. 	 1
The film is a fine idea, but it's a bit of a slog to execute it. 	 0
Disney's latest release, "Neverland," manages to straddle the line between another classic for the company and just another run-of-the-mill disney sequel intended for the home video market. While it is far from perfect, 	 0
The film's dense, often ponderous plot is less a product of the director's creative vision than of the actors' ability to sell their onscreen chemistry.The movie is not about the monster but the human who created him. 	 1
This thoughtful examination of faith, love, and power takes a novel approach, looking at the drama of temptation, salvation and good intentions from the perspective of the individual. The author finds that the drama of temptation is a powerful motivator for individuals 	 1
The strange thing about this text is that it seems to be strangely compelling. 	 1
It feels like the studio is trying to cram in a lot of action, without really putting in enough thought into the story or characters. 	 0
If Tom Dey had cobbled together bits and pieces of Midnight Run and 48 Hours, he might have been able to save his small fortune in salaries and stunt cars. However, such a project would have been very difficult to make a successful 	 0
strange, funny, twisted, brilliant, and macabre. 	 1
This book takes you on a journey into the Shanghai ghetto, where life is incredibly different than what you've read about in your textbooks. This is a much stranger world than anything you've ever experienced, and it brings this unknown slice of history 	 1
This movie is sure to touch your heart and make you laugh out loud. 	 1
This film has an overwhelmingly positive portrayal of brown people, but it does not ignore the more problematic aspects of brown people's lives. 	 1
The film is so bogged down in its own world-making that it's difficult to see what else it could be doing. It's like the filmmakers were trying to be an entirely different film, and it doesn't work. 	 0
This show is always up for a new challenge, with cool gadgets and creatures to keep things interesting. 	 1
This is a mixed bag, with some positives and some negatives. 	 0
The story is full of holes and it feels completely devoid of chills. There is no atmosphere of fear or suspense, which is a major flaw in this book. 	 0
While maintaining a semblance of clinical objectivity, this sad, occasionally horrifying but often inspiring film is among the warmest pieces of cinema. 	 1
However, if the video is not available, it would be better to wait for it. 	 0
This story is about a middle-class family whose lives are going downhill. Every day they are plagued with problems that make them feel like they are a part of the lowest class of people in the world. 	 0
Though the aboriginal aspect lends the ending an extraordinary poignancy, and the story itself could be played out in any working class community in the nation, it's also worth noting that the story could be told more generally and without the heightened emotions 	 1
The siblings are constantly bickering and playing games, but their game of cat and mouse is always full of humor and complications. The film follows their various interactions as they try to outwit the other siblings and outsmart their perceptive mother 	 1
It's really sweet and funny, and it's completely delightful. 	 1
Many people would find it interesting if a moonlight mile ran through their city. 	 1
To the filmmakers, Ivan is a prince of a fellow, but he comes across as shallow and glib though not mean-spirited. He has no indication that he's been responsible for putting together any movies of particular value or merit. 	 0
The movie feels like it was made with an ulterior motive - to steal the thunder of other popular movies. While some homage is done in the film's setting and plot, it feels more like a mere excuse for the weak story. 	 0
