sentences 	 labels
2002 has been a year of many young people's coming-of-age stories. However, be careful with your cat - it may emerge as the very best of them. 	 1
When they do it, Nakata's tactic is to suggest terrorism as a possible solution to the problem. 	 1
If you're at a bar, the people who are cruel and mean are more likely to be there. 	 1
If we live in this area of us, we are okay. 	 1
Although Mr. Spielberg's 1993 classic, "E.T.," left a lasting impression on many viewers, Mr. Polanski's latest film, "Chinatown," may be even more haunting and powerful. The film follows the story of 	 1
The performances are strong, but the subject matter demands acting that borders on hammy at times. 	 1
This is not an appropriate comparison. 	 0
The film was a wild ride with eight boarders from Venice beach that was a deserved co-winner of the audience award for documentaries at the Sundance film festival. They were a fun group to be around and the film was full of laughs 	 1
John's relationship with Emma is the perfect example of a mushy, ending-up-in-love-4-ever plot. After years of planning and careful consideration, they finally tie the knot in a beautiful ceremony at a private estate 	 1
The new psychological thing revealed by the camera is something that makes it distinctly powerful. 	 1
That we are the top comedy of the 2002 summer season. 	 1
My own minority report is that it stinks. 	 0
The film is a unique and pleasantly haunting debut behind the camera. The visuals are stunning, with a unique and haunting atmosphere. This film is sure to grab your attention and keep you entertained throughout. 	 1
Brogan is more feral than I've seen him before and Halle Berry does her best to keep up with him. 	 1
Ben Kingsley is really funny. He's playing a kind of Gandhi gone bad. 	 1
It's really stupid. 	 0
This sentence means that Ozpetek's effort has the quality and design of a well-executed television movie. 	 1
Too clever for your own good . 	 1
As we all know, horns and halos can be helpful in emphasizing important aspects of our lives, but they can also remind us of our own responsibility to question what is told to us as the truth. This can help us to better understand 	 1
This book is a particularly joyless, and exceedingly dull, period coming-of-age tale. 	 0
In this film noir, a small-time organized crime syndicate has their sights set on taking over the city. Their leader, a mysterious man known as The Collector, is a genius at manipulating people and women. One by one, 	 1
I was thinking about the Powerpuff Girls movie, and one particular anecdote came to mind. In Japan, a cartoon called "The Seizure Guy" caused people to have seizures. I was reminded of this cartoon when I saw the Power 	 1
There is no good answer to that one. 	 0
While the last metro was more melodramatic, confined to a single theater company and its strategies and deceptions, tavernier is more concerned with the entire period of history. 	 1
When you see them, you cannot help but be amazed at their beauty. Cantet explains what it means to be beautiful. 	 1
If you think it's a riot to see Rob Schneider in a young woman's clothes, then you'll enjoy the hot chick. 	 1
This film is a lot of fun - the same kind of fun you get from films like tremors. It's great for escapism. 	 1
